DIA,MES,ANO,HORA,ES10,ES53,ESSUMA,FECHAH,FECHA,TIPO
5,8,2020,17,459,675,1134,2020-08-05 16:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,18,550,646,1196,2020-08-05 17:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,19,608,765,1373,2020-08-05 18:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,20,614,762,1376,2020-08-05 19:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,21,536,694,1230,2020-08-05 20:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,22,489,640,1129,2020-08-05 21:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,23,415,516,931,2020-08-05 22:00:00,2020-05-08 00:00:00,LABORABLE
5,8,2020,24,304,348,652,2020-08-05 23:00:00,2020-05-08 00:00:00,LABORABLE
6,8,2020,1,196,248,444,2020-08-06 00:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,2,147,163,310,2020-08-06 01:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,3,101,132,233,2020-08-06 02:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,4,68,94,162,2020-08-06 03:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,5,80,68,148,2020-08-06 04:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,6,141,129,270,2020-08-06 05:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,7,376,317,693,2020-08-06 06:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,8,518,473,991,2020-08-06 07:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,9,509,521,1030,2020-08-06 08:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,10,482,604,1086,2020-08-06 09:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,11,489,579,1068,2020-08-06 10:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,12,559,629,1188,2020-08-06 11:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,13,438,562,1000,2020-08-06 12:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,14,581,687,1268,2020-08-06 13:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,15,536,657,1193,2020-08-06 14:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,16,533,622,1155,2020-08-06 15:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,17,450,644,1094,2020-08-06 16:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,18,530,640,1170,2020-08-06 17:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,19,605,697,1302,2020-08-06 18:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,20,607,738,1345,2020-08-06 19:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,21,570,760,1330,2020-08-06 20:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,22,518,654,1172,2020-08-06 21:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,23,419,526,945,2020-08-06 22:00:00,2020-06-08 00:00:00,LABORABLE
6,8,2020,24,277,390,667,2020-08-06 23:00:00,2020-06-08 00:00:00,LABORABLE
7,8,2020,1,213,283,496,2020-08-07 00:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,2,162,223,385,2020-08-07 01:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,3,117,187,304,2020-08-07 02:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,4,83,126,209,2020-08-07 03:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,5,86,91,177,2020-08-07 04:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,6,147,129,276,2020-08-07 05:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,7,372,301,673,2020-08-07 06:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,8,513,432,945,2020-08-07 07:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,9,522,549,1071,2020-08-07 08:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,10,534,627,1161,2020-08-07 09:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,11,540,547,1087,2020-08-07 10:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,12,571,697,1268,2020-08-07 11:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,13,564,695,1259,2020-08-07 12:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,14,584,728,1312,2020-08-07 13:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,15,601,737,1338,2020-08-07 14:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,16,512,608,1120,2020-08-07 15:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,17,517,678,1195,2020-08-07 16:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,18,502,619,1121,2020-08-07 17:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,19,562,709,1271,2020-08-07 18:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,20,614,743,1357,2020-08-07 19:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,21,632,764,1396,2020-08-07 20:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,22,512,668,1180,2020-08-07 21:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,23,399,541,940,2020-08-07 22:00:00,2020-07-08 00:00:00,LABORABLE
7,8,2020,24,336,471,807,2020-08-07 23:00:00,2020-07-08 00:00:00,LABORABLE
8,8,2020,1,243,355,598,2020-08-08 00:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,2,228,288,516,2020-08-08 01:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,3,150,278,428,2020-08-08 02:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,4,110,146,256,2020-08-08 03:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,5,94,134,228,2020-08-08 04:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,6,101,138,239,2020-08-08 05:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,7,153,158,311,2020-08-08 06:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,8,268,248,516,2020-08-08 07:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,9,315,394,709,2020-08-08 08:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,10,416,464,880,2020-08-08 09:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,11,433,543,976,2020-08-08 10:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,12,527,660,1187,2020-08-08 11:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,13,529,688,1217,2020-08-08 12:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,14,536,749,1285,2020-08-08 13:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,15,524,749,1273,2020-08-08 14:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,16,430,599,1029,2020-08-08 15:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,17,414,614,1028,2020-08-08 16:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,18,450,617,1067,2020-08-08 17:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,19,451,642,1093,2020-08-08 18:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,20,500,689,1189,2020-08-08 19:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,21,484,672,1156,2020-08-08 20:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,22,413,581,994,2020-08-08 21:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,23,425,548,973,2020-08-08 22:00:00,2020-08-08 00:00:00,LABORABLE
8,8,2020,24,339,475,814,2020-08-08 23:00:00,2020-08-08 00:00:00,LABORABLE
9,8,2020,1,298,417,715,2020-08-09 00:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,2,291,377,668,2020-08-09 01:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,3,213,317,530,2020-08-09 02:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,4,128,198,326,2020-08-09 03:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,5,84,160,244,2020-08-09 04:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,6,85,125,210,2020-08-09 05:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,7,101,113,214,2020-08-09 06:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,8,151,159,310,2020-08-09 07:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,9,188,212,400,2020-08-09 08:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,10,293,366,659,2020-08-09 09:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,11,352,420,772,2020-08-09 10:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,12,436,473,909,2020-08-09 11:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,13,407,598,1005,2020-08-09 12:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,14,418,648,1066,2020-08-09 13:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,15,423,562,985,2020-08-09 14:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,16,359,483,842,2020-08-09 15:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,17,336,476,812,2020-08-09 16:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,18,324,515,839,2020-08-09 17:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,19,396,528,924,2020-08-09 18:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,20,395,574,969,2020-08-09 19:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,21,456,585,1041,2020-08-09 20:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,22,391,553,944,2020-08-09 21:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,23,409,493,902,2020-08-09 22:00:00,2020-09-08 00:00:00,LABORABLE
9,8,2020,24,265,407,672,2020-08-09 23:00:00,2020-09-08 00:00:00,LABORABLE
10,8,2020,1,218,314,532,2020-08-10 00:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,2,162,218,380,2020-08-10 01:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,3,128,184,312,2020-08-10 02:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,4,69,105,174,2020-08-10 03:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,5,79,95,174,2020-08-10 04:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,6,141,150,291,2020-08-10 05:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,7,346,281,627,2020-08-10 06:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,8,486,445,931,2020-08-10 07:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,9,479,486,965,2020-08-10 08:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,10,471,569,1040,2020-08-10 09:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,11,468,587,1055,2020-08-10 10:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,12,339,465,804,2020-08-10 11:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,13,545,705,1250,2020-08-10 12:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,14,574,741,1315,2020-08-10 13:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,15,533,677,1210,2020-08-10 14:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,16,498,632,1130,2020-08-10 15:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,17,461,590,1051,2020-08-10 16:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,18,536,613,1149,2020-08-10 17:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,19,590,689,1279,2020-08-10 18:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,20,542,703,1245,2020-08-10 19:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,21,508,687,1195,2020-08-10 20:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,22,457,576,1033,2020-08-10 21:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,23,339,416,755,2020-08-10 22:00:00,2020-10-08 00:00:00,LABORABLE
10,8,2020,24,207,300,507,2020-08-10 23:00:00,2020-10-08 00:00:00,LABORABLE
11,8,2020,1,151,224,375,2020-08-11 00:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,2,112,161,273,2020-08-11 01:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,3,84,120,204,2020-08-11 02:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,4,54,76,130,2020-08-11 03:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,5,75,71,146,2020-08-11 04:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,6,130,102,232,2020-08-11 05:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,7,357,276,633,2020-08-11 06:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,8,495,450,945,2020-08-11 07:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,9,487,527,1014,2020-08-11 08:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,10,476,530,1006,2020-08-11 09:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,11,474,620,1094,2020-08-11 10:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,12,419,486,905,2020-08-11 11:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,13,536,632,1168,2020-08-11 12:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,14,532,678,1210,2020-08-11 13:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,15,571,643,1214,2020-08-11 14:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,16,501,588,1089,2020-08-11 15:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,17,485,571,1056,2020-08-11 16:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,18,503,548,1051,2020-08-11 17:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,19,572,675,1247,2020-08-11 18:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,20,535,710,1245,2020-08-11 19:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,21,432,653,1085,2020-08-11 20:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,22,386,498,884,2020-08-11 21:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,23,300,394,694,2020-08-11 22:00:00,2020-11-08 00:00:00,LABORABLE
11,8,2020,24,224,295,519,2020-08-11 23:00:00,2020-11-08 00:00:00,LABORABLE
12,8,2020,1,268,196,464,2020-08-12 00:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,2,215,103,318,2020-08-12 01:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,3,146,112,258,2020-08-12 02:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,4,92,74,166,2020-08-12 03:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,5,95,55,150,2020-08-12 04:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,6,100,127,227,2020-08-12 05:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,7,141,263,404,2020-08-12 06:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,8,248,439,687,2020-08-12 07:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,9,304,516,820,2020-08-12 08:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,10,364,572,936,2020-08-12 09:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,11,400,553,953,2020-08-12 10:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,12,511,521,1032,2020-08-12 11:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,13,545,685,1230,2020-08-12 12:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,14,469,673,1142,2020-08-12 13:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,15,474,643,1117,2020-08-12 14:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,16,376,665,1041,2020-08-12 15:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,17,347,632,979,2020-08-12 16:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,18,403,672,1075,2020-08-12 17:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,19,457,703,1160,2020-08-12 18:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,20,467,720,1187,2020-08-12 19:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,21,418,720,1138,2020-08-12 20:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,22,465,645,1110,2020-08-12 21:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,23,382,445,827,2020-08-12 22:00:00,2020-12-08 00:00:00,LABORABLE
12,8,2020,24,306,328,634,2020-08-12 23:00:00,2020-12-08 00:00:00,LABORABLE
13,8,2020,1,171,260,431,2020-08-13 00:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,2,138,162,300,2020-08-13 01:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,3,99,136,235,2020-08-13 02:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,4,74,96,170,2020-08-13 03:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,5,64,81,145,2020-08-13 04:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,6,127,118,245,2020-08-13 05:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,7,348,268,616,2020-08-13 06:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,8,496,436,932,2020-08-13 07:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,9,509,479,988,2020-08-13 08:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,10,480,540,1020,2020-08-13 09:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,11,499,545,1044,2020-08-13 10:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,12,509,628,1137,2020-08-13 11:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,13,588,668,1256,2020-08-13 12:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,14,507,646,1153,2020-08-13 13:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,15,517,654,1171,2020-08-13 14:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,16,508,598,1106,2020-08-13 15:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,17,486,636,1122,2020-08-13 16:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,18,479,620,1099,2020-08-13 17:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,19,557,715,1272,2020-08-13 18:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,20,588,710,1298,2020-08-13 19:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,21,517,701,1218,2020-08-13 20:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,22,479,613,1092,2020-08-13 21:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,23,358,464,822,2020-08-13 22:00:00,2020-08-13 00:00:00,LABORABLE
13,8,2020,24,283,370,653,2020-08-13 23:00:00,2020-08-13 00:00:00,LABORABLE
14,8,2020,1,179,264,443,2020-08-14 00:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,2,166,176,342,2020-08-14 01:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,3,113,165,278,2020-08-14 02:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,4,75,105,180,2020-08-14 03:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,5,73,68,141,2020-08-14 04:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,6,139,122,261,2020-08-14 05:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,7,309,255,564,2020-08-14 06:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,8,444,405,849,2020-08-14 07:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,9,480,483,963,2020-08-14 08:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,10,479,572,1051,2020-08-14 09:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,11,458,611,1069,2020-08-14 10:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,12,541,666,1207,2020-08-14 11:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,13,555,702,1257,2020-08-14 12:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,14,598,688,1286,2020-08-14 13:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,15,568,706,1274,2020-08-14 14:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,16,530,628,1158,2020-08-14 15:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,17,473,612,1085,2020-08-14 16:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,18,545,699,1244,2020-08-14 17:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,19,574,700,1274,2020-08-14 18:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,20,601,757,1358,2020-08-14 19:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,21,551,775,1326,2020-08-14 20:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,22,504,667,1171,2020-08-14 21:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,23,406,533,939,2020-08-14 22:00:00,2020-08-14 00:00:00,LABORABLE
14,8,2020,24,336,420,756,2020-08-14 23:00:00,2020-08-14 00:00:00,LABORABLE
15,8,2020,1,251,354,605,2020-08-15 00:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,2,219,327,546,2020-08-15 01:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,3,181,256,437,2020-08-15 02:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,4,125,157,282,2020-08-15 03:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,5,101,140,241,2020-08-15 04:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,6,93,122,215,2020-08-15 05:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,7,146,139,285,2020-08-15 06:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,8,221,217,438,2020-08-15 07:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,9,258,281,539,2020-08-15 08:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,10,345,427,772,2020-08-15 09:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,11,427,489,916,2020-08-15 10:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,12,460,594,1054,2020-08-15 11:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,13,498,707,1205,2020-08-15 12:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,14,500,699,1199,2020-08-15 13:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,15,473,627,1100,2020-08-15 14:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,16,378,535,913,2020-08-15 15:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,17,353,548,901,2020-08-15 16:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,18,400,569,969,2020-08-15 17:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,19,428,616,1044,2020-08-15 18:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,20,406,639,1045,2020-08-15 19:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,21,440,633,1073,2020-08-15 20:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,22,426,626,1052,2020-08-15 21:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,23,388,537,925,2020-08-15 22:00:00,2020-08-15 00:00:00,FESTIVO
15,8,2020,24,309,465,774,2020-08-15 23:00:00,2020-08-15 00:00:00,FESTIVO
16,8,2020,1,254,375,629,2020-08-16 00:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,2,261,339,600,2020-08-16 01:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,3,162,267,429,2020-08-16 02:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,4,102,154,256,2020-08-16 03:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,5,78,142,220,2020-08-16 04:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,6,71,106,177,2020-08-16 05:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,7,114,127,241,2020-08-16 06:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,8,139,144,283,2020-08-16 07:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,9,192,209,401,2020-08-16 08:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,10,280,373,653,2020-08-16 09:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,11,328,415,743,2020-08-16 10:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,12,383,516,899,2020-08-16 11:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,13,409,581,990,2020-08-16 12:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,14,443,578,1021,2020-08-16 13:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,15,430,644,1074,2020-08-16 14:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,16,341,522,863,2020-08-16 15:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,17,355,520,875,2020-08-16 16:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,18,321,514,835,2020-08-16 17:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,19,395,564,959,2020-08-16 18:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,20,407,613,1020,2020-08-16 19:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,21,429,549,978,2020-08-16 20:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,22,426,530,956,2020-08-16 21:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,23,365,497,862,2020-08-16 22:00:00,2020-08-16 00:00:00,LABORABLE
16,8,2020,24,291,350,641,2020-08-16 23:00:00,2020-08-16 00:00:00,LABORABLE
17,8,2020,1,176,228,404,2020-08-17 00:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,2,148,209,357,2020-08-17 01:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,3,92,147,239,2020-08-17 02:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,4,66,87,153,2020-08-17 03:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,5,57,69,126,2020-08-17 04:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,6,116,115,231,2020-08-17 05:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,7,319,233,552,2020-08-17 06:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,8,470,442,912,2020-08-17 07:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,9,446,531,977,2020-08-17 08:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,10,462,561,1023,2020-08-17 09:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,11,462,582,1044,2020-08-17 10:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,12,479,620,1099,2020-08-17 11:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,13,522,685,1207,2020-08-17 12:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,14,534,657,1191,2020-08-17 13:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,15,514,629,1143,2020-08-17 14:00:00,2020-08-17 00:00:00,LABORABLE
17,8,2020,16,460,554,1014,2020-08-17 15:00:00,2020-08-17 00:00:00,LABORABLE
