DIA,MES,ANO,HORA,VELOCIDAD VIENTO,DIR. VIENTO,TEMPERATURA,HUMEDAD RELATIVA,PRESION BARIOMETRICA,PRECIPITACIONES
28,5,2020,11,2.04,58.0,21.4,39,954,0.0
28,5,2020,12,1.71,78.0,22.7,37,953,0.0
28,5,2020,13,1.89,61.0,23.5,35,953,0.0
28,5,2020,14,1.77,55.0,24.6,32,952,0.0
28,5,2020,15,1.94,54.0,26.1,29,951,0.0
28,5,2020,16,1.64,66.0,27.4,26,950,0.0
28,5,2020,17,1.54,110.0,29.0,24,950,0.0
28,5,2020,18,1.73,69.0,29.2,24,949,0.0
28,5,2020,19,1.31,64.0,29.9,23,949,0.0
28,5,2020,20,1.1,119.0,28.9,26,948,0.0
28,5,2020,21,1.58,88.0,26.8,29,948,0.0
28,5,2020,22,1.22,146.0,25.5,31,949,0.0
28,5,2020,23,0.77,76.0,24.4,34,949,0.0
28,5,2020,24,0.55,126.0,23.0,39,949,0.0
28,5,2021,1,0.93,128.0,22.0,44,945,0.0
28,5,2021,2,1.31,121.0,21.0,48,945,0.0
28,5,2021,3,1.1,50.0,19.9,51,946,0.0
28,5,2021,4,1.13,62.0,17.6,67,947,0.6
28,5,2021,5,0.58,41.0,16.3,82,946,0.7
28,5,2021,6,1.04,63.0,16.7,80,946,0.0
28,5,2021,7,0.85,66.0,16.3,84,947,0.3
28,5,2021,8,1.35,60.0,16.1,83,947,0.0
28,5,2021,9,0.72,63.0,16.6,80,947,0.2
28,5,2021,10,0.81,280.0,16.8,80,947,0.0
28,5,2021,11,0.74,155.0,18.5,74,947,0.0
28,5,2021,12,1.01,101.0,20.7,64,947,0.0
28,5,2021,13,0.99,75.0,22.8,53,947,0.0
28,5,2021,14,1.04,43.0,24.8,46,947,0.0
28,5,2021,15,1.31,78.0,25.5,44,946,0.0
28,5,2021,16,1.31,69.0,26.5,40,946,0.0
28,5,2021,17,1.04,118.0,27.4,37,945,0.0
28,5,2021,18,1.12,186.0,28.9,33,945,0.0
28,5,2021,19,1.12,58.0,29.1,31,945,0.0
28,5,2021,20,1.22,229.0,27.4,35,945,0.0
28,5,2021,21,0.94,12.0,24.7,46,946,0.0
28,5,2021,22,1.67,69.0,24.0,46,946,0.0
28,5,2021,23,1.63,68.0,22.9,48,947,0.0
28,5,2021,24,1.14,84.0,21.7,52,948,0.0
28,6,2019,1,1.33,106.0,29.4,32,948,0.0
28,6,2019,2,1.09,96.0,28.5,34,948,0.0
28,6,2019,3,0.82,62.0,27.8,35,948,0.0
28,6,2019,4,0.55,161.0,26.4,39,948,0.0
28,6,2019,5,0.52,225.0,24.6,46,948,0.0
28,6,2019,6,0.9,73.0,25.0,42,948,0.0
28,6,2019,7,0.83,65.0,25.1,40,948,0.0
28,6,2019,8,1.04,70.0,25.2,39,949,0.0
28,6,2019,9,1.46,67.0,26.6,35,949,0.0
28,6,2019,10,1.7,83.0,27.9,33,949,0.0
28,6,2019,11,1.69,78.0,29.8,30,949,0.0
28,6,2019,12,1.68,73.0,31.4,27,948,0.0
28,6,2019,13,1.76,89.0,33.4,23,948,0.0
28,6,2019,14,2.03,74.0,34.7,20,947,0.0
28,6,2019,15,1.72,139.0,36.9,18,946,0.0
28,6,2019,16,2.13,142.0,38.8,14,946,0.0
28,6,2019,17,2.42,125.0,39.6,12,945,0.0
28,6,2019,18,2.2,160.0,40.3,11,944,0.0
28,6,2019,19,2.34,142.0,40.2,11,944,0.0
28,6,2019,20,1.98,132.0,40.2,10,944,0.0
28,6,2019,21,0.0,0.0,0.0,0,0,0.0
28,6,2019,22,0.0,0.0,0.0,0,0,0.0
28,6,2019,23,0.0,0.0,0.0,0,0,0.0
28,6,2019,24,0.0,0.0,0.0,0,0,0.0
28,6,2020,1,0.84,241.0,26.2,38,947,0.0
28,6,2020,2,0.7,17.0,25.3,42,947,0.0
28,6,2020,3,0.59,227.0,24.5,44,947,0.0
28,6,2020,4,0.6,307.0,23.9,45,947,0.0
28,6,2020,5,0.53,216.0,22.4,51,947,0.0
28,6,2020,6,0.57,96.0,22.1,52,947,0.0
28,6,2020,7,0.55,67.0,21.3,54,948,0.0
28,6,2020,8,0.66,47.0,21.6,53,948,0.0
28,6,2020,9,0.64,72.0,25.4,44,948,0.0
28,6,2020,10,0.79,6.0,26.9,41,949,0.0
28,6,2020,11,0.88,62.0,28.6,37,949,0.0
28,6,2020,12,0.92,138.0,30.3,34,949,0.0
28,6,2020,13,1.26,93.0,30.5,32,948,0.0
28,6,2020,14,1.44,103.0,31.2,30,948,0.0
28,6,2020,15,1.47,147.0,32.6,26,947,0.0
28,6,2020,16,1.46,156.0,33.4,25,947,0.0
28,6,2020,17,1.3,113.0,34.2,23,946,0.0
28,6,2020,18,1.42,198.0,35.1,21,946,0.0
28,6,2020,19,1.39,207.0,35.2,20,946,0.0
28,6,2020,20,1.19,189.0,34.2,20,945,0.0
28,6,2020,21,1.25,201.0,32.2,21,945,0.0
28,6,2020,22,0.62,191.0,30.9,24,945,0.0
28,6,2020,23,0.53,202.0,29.2,30,946,0.0
28,6,2020,24,0.71,242.0,29.3,32,946,0.0
28,6,2021,1,1.28,226.0,21.4,38,944,0.0
28,6,2021,2,1.18,243.0,20.5,38,944,0.0
28,6,2021,3,1.01,224.0,19.3,38,945,0.0
28,6,2021,4,0.76,235.0,18.6,38,944,0.0
28,6,2021,5,1.1,291.0,18.1,41,944,0.0
28,6,2021,6,0.9,258.0,17.2,43,944,0.0
28,6,2021,7,0.74,112.0,16.5,44,945,0.0
28,6,2021,8,0.76,217.0,17.0,43,945,0.0
28,6,2021,9,0.72,98.0,19.6,39,946,0.0
28,6,2021,10,1.23,65.0,20.8,35,946,0.0
28,6,2021,11,1.19,57.0,21.5,33,946,0.0
28,6,2021,12,1.13,99.0,22.9,30,946,0.0
28,6,2021,13,1.2,71.0,24.0,27,947,0.0
28,6,2021,14,1.2,0.0,24.9,24,946,0.0
28,6,2021,15,1.4,174.0,26.1,24,946,0.0
28,6,2021,16,1.6,175.0,26.8,23,946,0.0
28,6,2021,17,1.71,190.0,28.2,22,946,0.0
28,6,2021,18,1.66,226.0,28.7,19,945,0.0
28,6,2021,19,1.56,241.0,28.7,21,945,0.0
28,6,2021,20,1.35,248.0,27.4,24,945,0.0
28,6,2021,21,1.5,279.0,25.6,26,945,0.0
28,6,2021,22,1.48,250.0,24.5,28,946,0.0
28,6,2021,23,1.11,305.0,23.3,31,946,0.0
28,6,2021,24,0.77,236.0,22.3,34,947,0.0
28,7,2019,1,1.27,307.0,22.4,43,941,0.0
28,7,2019,2,1.59,74.0,20.8,52,942,0.0
28,7,2019,3,1.43,78.0,20.3,52,942,0.0
28,7,2019,4,1.48,78.0,19.4,54,942,0.0
28,7,2019,5,1.91,77.0,18.2,55,943,0.0
28,7,2019,6,1.56,67.0,17.5,56,943,0.0
28,7,2019,7,1.48,67.0,17.0,58,943,0.0
28,7,2019,8,1.23,77.0,16.8,58,943,0.0
28,7,2019,9,1.29,84.0,18.3,53,944,0.0
28,7,2019,10,1.3,78.0,20.4,46,944,0.0
28,7,2019,11,1.56,74.0,20.9,44,944,0.0
28,7,2019,12,1.23,67.0,22.8,39,943,0.0
28,7,2019,13,1.2,223.0,24.5,35,943,0.0
28,7,2019,14,1.18,106.0,26.7,32,942,0.0
28,7,2019,15,1.56,221.0,27.3,30,942,0.0
28,7,2019,16,1.54,26.0,29.0,28,941,0.0
28,7,2019,17,1.64,200.0,29.5,26,941,0.0
28,7,2019,18,1.55,175.0,30.9,24,940,0.0
28,7,2019,19,1.45,199.0,30.7,24,940,0.0
28,7,2019,20,1.3,209.0,30.2,25,940,0.0
28,7,2019,21,1.09,200.0,28.6,27,940,0.0
28,7,2019,22,0.94,207.0,27.7,29,940,0.0
28,7,2019,23,0.67,175.0,26.8,31,941,0.0
28,7,2019,24,0.93,187.0,26.2,33,941,0.0
28,7,2020,1,0.63,154.0,32.0,25,944,0.0
28,7,2020,2,1.52,218.0,31.9,24,945,0.0
28,7,2020,3,1.55,208.0,30.8,25,944,0.0
28,7,2020,4,1.04,194.0,29.9,27,944,0.0
28,7,2020,5,1.13,177.0,28.2,30,944,0.0
28,7,2020,6,0.69,143.0,26.3,34,945,0.0
28,7,2020,7,0.55,184.0,25.2,40,945,0.0
28,7,2020,8,0.53,175.0,24.8,42,945,0.0
28,7,2020,9,0.69,82.0,27.6,40,945,0.0
28,7,2020,10,0.96,44.0,29.8,38,945,0.0
28,7,2020,11,1.53,170.0,30.5,37,945,0.0
28,7,2020,12,1.48,186.0,31.7,35,945,0.0
28,7,2020,13,1.51,219.0,32.6,33,945,0.0
28,7,2020,14,1.66,221.0,33.2,31,945,0.0
28,7,2020,15,2.07,193.0,34.0,29,945,0.0
28,7,2020,16,1.72,191.0,34.9,26,944,0.0
28,7,2020,17,1.35,177.0,36.5,22,944,0.0
28,7,2020,18,1.24,177.0,35.6,23,944,0.0
28,7,2020,19,0.94,176.0,34.7,26,944,0.0
28,7,2020,20,0.82,187.0,35.3,25,943,0.0
28,7,2020,21,0.72,220.0,34.4,26,943,0.0
28,7,2020,22,0.51,234.0,32.9,29,943,0.0
28,7,2020,23,0.72,241.0,32.3,25,944,0.0
28,7,2020,24,0.74,281.0,31.2,25,944,0.0
28,7,2021,1,0.83,227.0,27.6,31,942,0.0
28,7,2021,2,0.54,5.0,26.2,32,942,0.0
28,7,2021,3,0.54,192.0,24.9,36,942,0.0
28,7,2021,4,0.51,228.0,22.7,42,942,0.0
28,7,2021,5,0.53,59.0,22.4,44,942,0.0
28,7,2021,6,0.65,71.0,22.1,43,942,0.0
28,7,2021,7,0.69,0.0,21.3,46,943,0.0
28,7,2021,8,0.62,292.0,20.9,49,943,0.0
28,7,2021,9,1.69,67.0,23.0,50,943,0.0
28,7,2021,10,1.37,68.0,24.9,49,944,0.0
28,7,2021,11,1.14,68.0,27.2,45,944,0.0
28,7,2021,12,1.08,60.0,28.8,41,944,0.0
28,7,2021,13,1.32,75.0,30.1,36,944,0.0
28,7,2021,14,1.5,89.0,32.2,29,944,0.0
28,7,2021,15,1.98,186.0,33.5,25,943,0.0
28,7,2021,16,1.84,194.0,34.7,23,943,0.0
28,7,2021,17,1.68,229.0,35.5,22,942,0.0
28,7,2021,18,1.64,206.0,36.3,21,942,0.0
28,7,2021,19,1.6,203.0,35.9,21,942,0.0
28,7,2021,20,1.23,217.0,35.0,21,941,0.0
28,7,2021,21,0.98,224.0,33.5,22,942,0.0
28,7,2021,22,0.72,219.0,32.2,23,942,0.0
28,7,2021,23,0.75,216.0,31.0,25,942,0.0
28,7,2021,24,0.65,198.0,29.8,27,943,0.0
28,8,2019,1,0.52,240.0,21.6,63,947,0.0
28,8,2019,2,0.63,48.0,21.3,64,947,0.0
28,8,2019,3,0.67,319.0,20.8,65,947,0.0
28,8,2019,4,0.0,0.0,0.0,0,0,0.0
28,8,2019,5,0.0,0.0,0.0,0,0,0.0
28,8,2019,6,0.0,0.0,0.0,0,0,0.0
28,8,2019,7,0.0,0.0,0.0,0,0,0.0
28,8,2019,8,0.0,0.0,0.0,0,0,0.0
28,8,2019,9,0.0,0.0,0.0,0,0,0.0
28,8,2019,10,0.0,0.0,0.0,0,0,0.0
28,8,2019,11,0.0,0.0,0.0,0,0,0.0
28,8,2019,12,1.16,107.0,26.8,43,949,0.0
28,8,2019,13,1.31,133.0,27.4,41,949,0.0
28,8,2019,14,1.39,167.0,28.0,37,948,0.0
28,8,2019,15,1.52,78.0,28.8,34,948,0.0
28,8,2019,16,1.25,232.0,30.3,30,947,0.0
28,8,2019,17,1.27,90.0,30.9,28,947,0.0
28,8,2019,18,1.21,200.0,31.0,28,947,0.0
28,8,2019,19,1.04,117.0,30.9,28,947,0.0
28,8,2019,20,0.99,132.0,30.0,28,947,0.0
28,8,2019,21,0.85,133.0,28.8,31,946,0.0
28,8,2019,22,0.51,246.0,26.6,38,947,0.0
28,8,2019,23,0.5,238.0,24.9,44,947,0.0
28,8,2019,24,0.52,223.0,24.2,49,948,0.0
28,8,2020,1,0.76,26.0,27.7,30,943,0.0
28,8,2020,2,0.98,69.0,27.9,31,943,0.0
28,8,2020,3,0.52,159.0,25.4,40,943,0.0
28,8,2020,4,0.51,215.0,24.3,42,942,0.0
28,8,2020,5,0.51,202.0,23.1,46,941,0.0
28,8,2020,6,0.66,328.0,23.1,44,941,0.0
28,8,2020,7,0.93,6.0,23.3,42,941,0.0
28,8,2020,8,0.84,5.0,23.3,47,941,0.0
28,8,2020,9,0.93,304.0,24.1,47,941,0.0
28,8,2020,10,0.77,51.0,27.0,41,940,0.0
28,8,2020,11,1.02,204.0,28.6,37,940,0.0
28,8,2020,12,1.15,188.0,29.7,34,940,0.0
28,8,2020,13,1.52,212.0,31.2,28,940,0.0
28,8,2020,14,1.83,214.0,31.8,26,939,0.0
28,8,2020,15,2.01,219.0,32.1,27,938,0.0
28,8,2020,16,2.0,219.0,32.7,27,938,0.0
28,8,2020,17,1.93,223.0,32.8,26,937,0.0
28,8,2020,18,1.84,230.0,33.1,23,936,0.0
28,8,2020,19,2.14,256.0,31.5,20,936,0.0
28,8,2020,20,2.11,289.0,30.0,17,936,0.0
28,8,2020,21,1.75,273.0,28.1,16,936,0.0
28,8,2020,22,1.47,282.0,26.2,18,937,0.0
28,8,2020,23,1.6,246.0,24.7,20,937,0.0
28,8,2020,24,1.61,245.0,23.4,28,937,0.0
28,8,2021,1,0.6,187.0,27.1,32,944,0.0
28,8,2021,2,0.57,264.0,26.0,36,944,0.0
28,8,2021,3,0.81,318.0,25.7,35,944,0.0
28,8,2021,4,0.87,35.0,23.7,38,944,0.0
28,8,2021,5,0.7,3.0,22.5,39,944,0.0
28,8,2021,6,0.6,36.0,21.7,40,944,0.0
28,8,2021,7,0.51,92.0,20.6,45,944,0.0
28,8,2021,8,0.54,196.0,20.1,48,945,0.0
28,8,2021,9,0.69,53.0,22.1,44,945,0.0
28,8,2021,10,0.67,44.0,26.6,37,945,0.0
28,8,2021,11,0.86,105.0,27.9,35,945,0.0
28,8,2021,12,1.04,47.0,28.9,35,945,0.0
28,8,2021,13,1.32,172.0,29.8,34,945,0.0
28,8,2021,14,1.75,206.0,31.3,30,944,0.0
28,8,2021,15,2.0,214.0,31.6,27,944,0.0
28,8,2021,16,1.96,199.0,32.4,25,944,0.0
28,8,2021,17,1.85,197.0,32.8,24,943,0.0
28,8,2021,18,2.01,198.0,32.6,21,943,0.0
28,8,2021,19,1.68,189.0,32.0,19,943,0.0
28,8,2021,20,1.8,204.0,30.9,20,943,0.0
28,8,2021,21,1.4,220.0,29.6,21,943,0.0
28,8,2021,22,1.24,203.0,28.4,22,943,0.0
28,8,2021,23,1.49,220.0,27.4,26,943,0.0
28,8,2021,24,1.15,211.0,26.4,31,943,0.0
28,9,2019,1,0.53,223.0,18.8,42,949,0.0
28,9,2019,2,0.54,253.0,17.4,47,950,0.0
28,9,2019,3,0.56,234.0,17.1,50,950,0.0
28,9,2019,4,0.61,62.0,16.9,50,950,0.0
28,9,2019,5,0.68,358.0,15.5,52,950,0.0
28,9,2019,6,0.64,28.0,14.8,55,950,0.0
28,9,2019,7,0.7,323.0,13.9,56,950,0.0
28,9,2019,8,0.63,1.0,13.8,56,950,0.0
28,9,2019,9,0.68,28.0,13.7,58,950,0.0
28,9,2019,10,0.61,34.0,18.0,47,951,0.0
28,9,2019,11,0.96,62.0,21.3,42,951,0.0
28,9,2019,12,1.2,83.0,22.7,39,951,0.0
28,9,2019,13,0.98,100.0,25.1,34,951,0.0
28,9,2019,14,1.1,160.0,26.5,30,951,0.0
28,9,2019,15,1.12,205.0,28.3,25,950,0.0
28,9,2019,16,1.16,145.0,29.1,22,949,0.0
28,9,2019,17,1.16,254.0,29.6,20,949,0.0
28,9,2019,18,1.06,209.0,28.4,20,948,0.0
28,9,2019,19,1.02,211.0,28.0,19,948,0.0
28,9,2019,20,0.69,196.0,26.7,19,948,0.0
28,9,2019,21,0.52,225.0,23.0,27,948,0.0
28,9,2019,22,0.52,237.0,20.8,33,948,0.0
28,9,2019,23,0.55,83.0,20.4,35,949,0.0
28,9,2019,24,0.63,337.0,19.4,37,949,0.0
28,9,2020,1,0.54,127.0,14.3,45,947,0.0
28,9,2020,2,0.56,69.0,13.1,51,947,0.0
28,9,2020,3,0.61,66.0,11.8,59,947,0.0
28,9,2020,4,0.64,44.0,11.0,63,947,0.0
28,9,2020,5,0.57,15.0,10.3,66,947,0.0
28,9,2020,6,0.52,69.0,9.6,69,947,0.0
28,9,2020,7,0.62,24.0,9.2,70,947,0.0
28,9,2020,8,0.6,0.0,9.0,70,947,0.0
28,9,2020,9,0.66,329.0,8.9,71,948,0.0
28,9,2020,10,0.63,25.0,13.0,56,948,0.0
28,9,2020,11,0.87,88.0,15.7,46,948,0.0
28,9,2020,12,0.89,64.0,17.7,41,949,0.0
28,9,2020,13,1.05,69.0,18.7,38,949,0.0
28,9,2020,14,0.96,120.0,20.7,33,948,0.0
28,9,2020,15,1.08,4.0,22.0,30,948,0.0
28,9,2020,16,0.99,162.0,23.5,26,947,0.0
28,9,2020,17,0.97,124.0,24.4,25,946,0.0
28,9,2020,18,0.86,110.0,23.5,25,946,0.0
28,9,2020,19,0.76,161.0,23.2,26,946,0.0
28,9,2020,20,0.55,206.0,21.7,31,946,0.0
28,9,2020,21,0.5,223.0,19.1,37,947,0.0
28,9,2020,22,0.5,235.0,17.7,40,947,0.0
28,9,2020,23,0.57,10.0,17.2,46,948,0.0
28,9,2020,24,0.63,67.0,16.6,50,948,0.0
28,9,2021,1,0.56,21.0,17.7,60,952,0.0
28,9,2021,2,0.65,18.0,16.6,66,952,0.0
28,9,2021,3,0.57,16.0,16.0,69,951,0.0
28,9,2021,4,0.59,7.0,15.3,73,951,0.0
28,9,2021,5,0.58,36.0,14.6,76,951,0.0
28,9,2021,6,0.54,6.0,14.4,77,950,0.0
28,9,2021,7,0.61,5.0,14.0,78,950,0.0
28,9,2021,8,0.67,315.0,13.9,78,950,0.0
28,9,2021,9,0.66,306.0,14.2,77,951,0.0
28,9,2021,10,0.66,309.0,16.8,68,951,0.0
28,9,2021,11,0.93,73.0,20.0,58,951,0.0
28,9,2021,12,1.13,87.0,21.5,51,951,0.0
28,9,2021,13,1.04,86.0,23.3,46,951,0.0
28,9,2021,14,1.0,106.0,24.6,41,951,0.0
28,9,2021,15,1.32,179.0,26.4,37,950,0.0
28,9,2021,16,1.64,201.0,25.6,38,950,0.0
28,9,2021,17,1.55,207.0,25.7,36,950,0.0
28,9,2021,18,1.62,215.0,25.6,33,949,0.0
28,9,2021,19,1.65,214.0,25.1,30,949,0.0
28,9,2021,20,1.04,223.0,24.1,33,950,0.0
28,9,2021,21,0.64,244.0,22.5,33,950,0.0
28,9,2021,22,0.82,228.0,21.6,35,951,0.0
28,9,2021,23,0.91,230.0,20.8,40,951,0.0
28,9,2021,24,0.65,220.0,19.1,48,952,0.0
28,10,2019,1,0.56,62.0,14.7,73,949,0.0
28,10,2019,2,0.53,96.0,14.0,76,949,0.0
28,10,2019,3,0.53,65.0,13.4,78,949,0.0
28,10,2019,4,0.56,28.0,13.2,79,948,0.0
28,10,2019,5,0.58,23.0,13.1,80,948,0.0
28,10,2019,6,0.56,77.0,13.2,79,948,0.0
28,10,2019,7,0.57,347.0,13.2,79,948,0.0
28,10,2019,8,0.62,277.0,13.2,79,948,0.0
28,10,2019,9,0.54,237.0,13.6,79,948,0.0
28,10,2019,10,0.63,74.0,14.9,73,949,0.0
28,10,2019,11,0.74,292.0,18.7,59,949,0.0
28,10,2019,12,0.87,234.0,19.9,55,949,0.0
28,10,2019,13,1.03,205.0,21.3,51,948,0.0
28,10,2019,14,1.54,205.0,22.1,48,947,0.0
28,10,2019,15,1.32,202.0,22.4,46,947,0.0
28,10,2019,16,1.4,209.0,22.7,42,947,0.0
28,10,2019,17,1.45,195.0,21.4,42,946,0.0
28,10,2019,18,1.17,191.0,20.8,47,946,0.0
28,10,2019,19,0.57,237.0,18.9,52,946,0.0
28,10,2019,20,0.5,230.0,17.0,59,947,0.0
28,10,2019,21,0.5,225.0,16.4,62,947,0.0
28,10,2019,22,0.58,175.0,16.1,67,947,0.0
28,10,2019,23,0.51,274.0,15.4,72,947,0.0
28,10,2019,24,0.52,261.0,14.9,76,947,0.0
28,10,2020,1,0.56,92.0,10.8,82,950,0.0
28,10,2020,2,0.51,233.0,9.7,87,950,0.0
28,10,2020,3,0.51,235.0,9.0,90,950,0.0
28,10,2020,4,0.51,237.0,8.5,92,950,0.0
28,10,2020,5,0.51,177.0,8.6,93,950,0.0
28,10,2020,6,0.52,257.0,8.7,93,950,0.0
28,10,2020,7,0.53,203.0,9.4,91,950,0.0
28,10,2020,8,0.57,93.0,9.9,89,951,0.0
28,10,2020,9,0.6,83.0,10.5,88,951,0.0
28,10,2020,10,0.79,120.0,11.4,88,952,0.0
28,10,2020,11,0.9,204.0,11.7,90,952,0.0
28,10,2020,12,1.04,218.0,12.0,89,953,0.0
28,10,2020,13,1.1,203.0,12.4,87,953,0.0
28,10,2020,14,1.07,203.0,12.9,85,953,0.0
28,10,2020,15,0.74,178.0,13.4,83,952,0.0
28,10,2020,16,0.64,72.0,14.2,79,952,0.0
28,10,2020,17,0.77,47.0,14.2,80,952,0.0
28,10,2020,18,0.61,54.0,14.3,79,952,0.0
28,10,2020,19,0.56,29.0,14.0,80,953,0.0
28,10,2020,20,0.57,163.0,13.8,81,954,0.0
28,10,2020,21,0.56,28.0,13.8,80,954,0.0
28,10,2020,22,0.51,152.0,13.8,81,954,0.0
28,10,2020,23,0.56,63.0,13.6,83,954,0.0
28,10,2020,24,0.61,84.0,13.4,84,954,0.0
28,11,2019,1,1.42,230.0,9.8,85,944,0.0
28,11,2019,2,1.44,223.0,9.4,88,944,0.0
28,11,2019,3,1.38,224.0,9.4,86,944,0.0
28,11,2019,4,1.25,238.0,9.2,88,944,0.0
28,11,2019,5,1.2,234.0,8.8,90,945,0.0
28,11,2019,6,1.52,208.0,8.9,90,945,0.0
28,11,2019,7,1.43,209.0,8.9,90,945,0.0
28,11,2019,8,1.16,205.0,8.7,93,945,0.0
28,11,2019,9,1.22,221.0,9.3,92,946,0.0
28,11,2019,10,1.41,209.0,10.2,89,946,0.0
28,11,2019,11,1.6,230.0,11.4,82,947,0.0
28,11,2019,12,1.7,219.0,11.3,84,947,0.0
28,11,2019,13,1.86,207.0,11.2,86,947,0.0
28,11,2019,14,1.88,209.0,11.6,85,946,0.0
28,11,2019,15,1.81,209.0,12.0,82,946,0.0
28,11,2019,16,1.91,205.0,11.9,82,946,0.0
28,11,2019,17,1.96,214.0,12.0,83,945,0.0
28,11,2019,18,1.64,213.0,12.2,82,946,0.0
28,11,2019,19,1.94,225.0,12.0,84,946,0.0
28,11,2019,20,2.14,223.0,11.6,87,946,0.0
28,11,2019,21,1.57,205.0,11.6,87,946,0.0
28,11,2019,22,1.75,223.0,11.7,86,947,0.0
28,11,2019,23,1.37,209.0,11.4,88,947,0.0
28,11,2019,24,1.52,222.0,11.1,89,947,0.0
28,11,2020,1,0.6,148.0,9.0,90,936,0.1
28,11,2020,2,0.66,47.0,9.4,83,936,0.0
28,11,2020,3,0.68,79.0,9.8,77,936,0.1
28,11,2020,4,0.73,81.0,9.9,78,936,0.0
28,11,2020,5,0.57,170.0,9.1,85,935,0.1
28,11,2020,6,0.54,69.0,8.9,87,935,0.0
28,11,2020,7,0.68,57.0,8.7,84,935,0.1
28,11,2020,8,0.53,62.0,7.8,89,936,0.0
28,11,2020,9,0.56,219.0,6.7,93,936,0.0
28,11,2020,10,0.76,152.0,8.2,90,937,0.1
28,11,2020,11,1.17,91.0,10.1,81,937,0.0
28,11,2020,12,1.12,106.0,10.6,80,937,0.1
28,11,2020,13,1.55,93.0,10.7,81,937,0.0
28,11,2020,14,1.3,108.0,10.3,83,936,0.1
28,11,2020,15,1.3,138.0,11.6,75,937,0.0
28,11,2020,16,1.06,174.0,11.8,72,937,0.1
28,11,2020,17,1.05,219.0,11.4,75,938,0.0
28,11,2020,18,0.7,167.0,11.2,76,938,0.1
28,11,2020,19,0.66,161.0,10.9,79,938,0.0
28,11,2020,20,0.63,187.0,10.2,83,939,0.0
28,11,2020,21,0.54,165.0,10.1,86,940,0.1
28,11,2020,22,0.6,107.0,9.8,88,940,0.0
28,11,2020,23,0.64,69.0,9.3,89,941,0.0
28,11,2020,24,0.72,66.0,8.4,91,941,0.1
28,12,2019,1,0.72,62.0,4.2,76,958,0.0
28,12,2019,2,0.76,65.0,3.5,77,958,0.0
28,12,2019,3,0.81,81.0,2.9,77,958,0.0
28,12,2019,4,0.82,67.0,2.5,79,958,0.0
28,12,2019,5,0.63,80.0,1.6,81,958,0.0
28,12,2019,6,0.65,97.0,1.2,79,958,0.0
28,12,2019,7,0.71,78.0,0.9,79,958,0.0
28,12,2019,8,0.79,67.0,0.5,79,958,0.0
28,12,2019,9,0.74,72.0,0.4,79,958,0.0
28,12,2019,10,0.72,78.0,1.8,73,958,0.0
28,12,2019,11,0.69,83.0,5.8,56,959,0.0
28,12,2019,12,0.71,83.0,11.8,36,959,0.0
28,12,2019,13,0.75,75.0,12.9,32,958,0.0
28,12,2019,14,0.9,78.0,15.2,31,957,0.0
28,12,2019,15,1.16,106.0,15.2,36,957,0.0
28,12,2019,16,0.84,161.0,16.6,34,957,0.0
28,12,2019,17,0.61,221.0,18.8,30,957,0.0
28,12,2019,18,0.54,234.0,16.7,37,957,0.0
28,12,2019,19,0.51,231.0,10.1,55,957,0.0
28,12,2019,20,0.53,78.0,8.8,62,958,0.0
28,12,2019,21,0.74,73.0,8.3,65,958,0.0
28,12,2019,22,0.56,73.0,7.5,67,958,0.0
28,12,2019,23,0.76,67.0,6.0,71,958,0.0
28,12,2019,24,0.82,74.0,4.6,74,959,0.0
28,12,2020,1,3.76,224.0,5.7,83,931,0.0
28,12,2020,2,3.96,224.0,6.4,83,930,0.0
28,12,2020,3,4.3,226.0,6.2,89,929,0.0
28,12,2020,4,3.59,226.0,6.3,92,928,0.1
28,12,2020,5,2.96,230.0,6.6,95,928,0.7
28,12,2020,6,1.84,238.0,6.9,95,928,1.3
28,12,2020,7,2.33,272.0,6.0,83,930,0.1
28,12,2020,8,1.57,240.0,6.0,70,930,0.0
28,12,2020,9,1.49,235.0,5.7,61,932,0.0
28,12,2020,10,1.54,258.0,6.0,58,933,0.0
28,12,2020,11,2.0,275.0,7.5,54,934,0.0
28,12,2020,12,2.06,254.0,8.4,49,934,0.0
28,12,2020,13,2.39,235.0,8.7,47,934,0.0
28,12,2020,14,2.15,251.0,9.4,43,934,0.0
28,12,2020,15,2.67,229.0,10.1,42,933,0.0
28,12,2020,16,2.31,242.0,9.7,43,934,0.0
28,12,2020,17,2.22,242.0,9.6,42,934,0.0
28,12,2020,18,1.89,249.0,8.3,46,934,0.0
28,12,2020,19,1.63,243.0,7.7,49,934,0.0
28,12,2020,20,1.59,244.0,7.4,52,934,0.0
28,12,2020,21,0.78,193.0,6.5,58,934,0.0
28,12,2020,22,0.73,161.0,5.0,68,934,0.0
28,12,2020,23,0.9,254.0,5.1,68,935,0.0
28,12,2020,24,1.65,233.0,4.3,73,935,0.0
29,1,2019,1,1.48,270.0,8.6,54,946,0.0
29,1,2019,2,1.63,298.0,7.7,58,946,0.0
29,1,2019,3,1.4,261.0,7.0,60,946,0.0
29,1,2019,4,0.78,284.0,6.5,62,946,0.0
29,1,2019,5,0.96,254.0,6.5,60,946,0.0
29,1,2019,6,1.26,254.0,6.5,60,946,0.0
29,1,2019,7,0.71,196.0,5.6,66,946,0.0
29,1,2019,8,1.28,246.0,5.8,66,945,0.0
29,1,2019,9,1.42,249.0,6.0,68,945,0.0
