DIA,MES,ANO,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha
23,2,2020,9,0.4,49.0,54.0,8.0,12.0,129.0,7.35,2020-02-23 08:00:00,2020-02-23
23,2,2020,10,0.5,41.0,49.0,11.0,15.0,111.0,17.91,2020-02-23 09:00:00,2020-02-23
23,2,2020,11,0.5,41.0,54.0,11.0,16.0,116.0,26.81,2020-02-23 10:00:00,2020-02-23
23,2,2020,12,0.4,38.0,57.0,10.0,15.0,115.0,36.21,2020-02-23 11:00:00,2020-02-23
23,2,2020,13,0.3,23.0,44.0,15.0,19.0,80.0,55.36,2020-02-23 12:00:00,2020-02-23
23,2,2020,14,0.3,17.0,34.0,14.0,18.0,60.0,71.01,2020-02-23 13:00:00,2020-02-23
23,2,2020,15,0.3,18.0,36.0,11.0,15.0,63.0,74.9,2020-02-23 14:00:00,2020-02-23
23,2,2020,16,0.3,13.0,30.0,14.0,18.0,49.0,86.88,2020-02-23 15:00:00,2020-02-23
23,2,2020,17,0.2,11.0,26.0,12.0,16.0,43.0,91.8,2020-02-23 16:00:00,2020-02-23
23,2,2020,18,0.3,12.0,40.0,9.0,12.0,59.0,78.14,2020-02-23 17:00:00,2020-02-23
23,2,2020,19,0.5,44.0,86.0,9.0,15.0,154.0,34.36,2020-02-23 18:00:00,2020-02-23
23,2,2020,20,0.8,139.0,137.0,21.0,36.0,349.0,5.14,2020-02-23 19:00:00,2020-02-23
23,2,2020,21,1.4,232.0,165.0,23.0,43.0,521.0,4.91,2020-02-23 20:00:00,2020-02-23
23,2,2020,22,0.9,80.0,119.0,26.0,41.0,242.0,4.71,2020-02-23 21:00:00,2020-02-23
23,2,2020,23,0.8,84.0,107.0,17.0,26.0,236.0,4.86,2020-02-23 22:00:00,2020-02-23
23,2,2020,24,0.6,43.0,83.0,16.0,23.0,149.0,6.35,2020-02-23 23:00:00,2020-02-23
23,2,2021,1,0.3,4.0,54.0,10.0,14.0,60.0,14.71,2021-02-23 00:00:00,2021-02-23
23,2,2021,2,0.3,1.0,31.0,7.0,9.0,33.0,24.8,2021-02-23 01:00:00,2021-02-23
23,2,2021,3,0.3,3.0,26.0,1.0,3.0,30.0,25.67,2021-02-23 02:00:00,2021-02-23
23,2,2021,4,0.3,1.0,21.0,1.0,2.0,23.0,27.94,2021-02-23 03:00:00,2021-02-23
23,2,2021,5,0.3,4.0,24.0,5.0,7.0,30.0,19.53,2021-02-23 04:00:00,2021-02-23
23,2,2021,6,0.3,4.0,24.0,9.0,10.0,30.0,16.99,2021-02-23 05:00:00,2021-02-23
23,2,2021,7,0.4,25.0,37.0,7.0,9.0,76.0,8.46,2021-02-23 06:00:00,2021-02-23
23,2,2021,8,0.6,75.0,53.0,8.0,12.0,168.0,5.83,2021-02-23 07:00:00,2021-02-23
23,2,2021,9,0.7,98.0,65.0,4.0,9.0,215.0,6.7,2021-02-23 08:00:00,2021-02-23
23,2,2021,10,0.6,82.0,61.0,11.0,17.0,186.0,11.68,2021-02-23 09:00:00,2021-02-23
23,2,2021,11,0.4,43.0,49.0,10.0,18.0,115.0,27.91,2021-02-23 10:00:00,2021-02-23
23,2,2021,12,0.3,26.0,38.0,6.0,12.0,77.0,40.22,2021-02-23 11:00:00,2021-02-23
23,2,2021,13,0.3,18.0,28.0,3.0,7.0,55.0,49.85,2021-02-23 12:00:00,2021-02-23
23,2,2021,14,0.3,25.0,35.0,3.0,6.0,61.0,70.51,2021-02-23 13:00:00,2021-02-23
23,2,2021,15,0.2,14.0,25.0,8.0,12.0,40.0,64.7,2021-02-23 14:00:00,2021-02-23
23,2,2021,16,0.2,11.0,24.0,2.0,4.0,36.0,66.83,2021-02-23 15:00:00,2021-02-23
23,2,2021,17,0.2,15.0,33.0,3.0,7.0,47.0,59.03,2021-02-23 16:00:00,2021-02-23
23,2,2021,18,0.2,11.0,31.0,3.0,7.0,48.0,63.5,2021-02-23 17:00:00,2021-02-23
23,2,2021,19,0.4,23.0,58.0,8.0,11.0,94.0,38.66,2021-02-23 18:00:00,2021-02-23
23,2,2021,20,0.3,21.0,64.0,6.0,10.0,95.0,32.35,2021-02-23 19:00:00,2021-02-23
23,2,2021,21,0.8,83.0,96.0,7.0,13.0,223.0,9.99,2021-02-23 20:00:00,2021-02-23
23,2,2021,22,1.0,145.0,106.0,16.0,26.0,328.0,6.76,2021-02-23 21:00:00,2021-02-23
23,2,2021,23,0.8,61.0,83.0,21.0,30.0,176.0,6.94,2021-02-23 22:00:00,2021-02-23
23,2,2021,24,0.4,10.0,57.0,13.0,17.0,72.0,8.82,2021-02-23 23:00:00,2021-02-23
23,3,2019,1,0.5,41.0,104.0,,,167.0,11.16,2019-03-23 00:00:00,2019-03-23
23,3,2019,2,0.5,44.0,96.0,,,164.0,8.45,2019-03-23 01:00:00,2019-03-23
23,3,2019,3,0.3,22.0,75.0,,,108.0,16.45,2019-03-23 02:00:00,2019-03-23
23,3,2019,4,0.3,15.0,68.0,,,91.0,16.49,2019-03-23 03:00:00,2019-03-23
23,3,2019,5,0.3,21.0,64.0,,,96.0,16.15,2019-03-23 04:00:00,2019-03-23
23,3,2019,6,0.3,13.0,45.0,,,65.0,28.48,2019-03-23 05:00:00,2019-03-23
23,3,2019,7,0.3,14.0,45.0,,,67.0,25.57,2019-03-23 06:00:00,2019-03-23
23,3,2019,8,0.3,23.0,55.0,,,91.0,20.93,2019-03-23 07:00:00,2019-03-23
23,3,2019,9,0.4,44.0,69.0,,,137.0,20.18,2019-03-23 08:00:00,2019-03-23
23,3,2019,10,0.5,43.0,66.0,,,132.0,31.71,2019-03-23 09:00:00,2019-03-23
23,3,2019,11,0.4,35.0,57.0,,,111.0,57.96,2019-03-23 10:00:00,2019-03-23
23,3,2019,12,0.3,29.0,49.0,,,94.0,71.18,2019-03-23 11:00:00,2019-03-23
23,3,2019,13,0.3,23.0,35.0,,,70.0,87.21,2019-03-23 12:00:00,2019-03-23
23,3,2019,14,0.3,25.0,38.0,,,77.0,87.77,2019-03-23 13:00:00,2019-03-23
23,3,2019,15,0.2,27.0,37.0,,,78.0,85.61,2019-03-23 14:00:00,2019-03-23
23,3,2019,16,0.2,22.0,36.0,,,70.0,82.69,2019-03-23 15:00:00,2019-03-23
23,3,2019,17,0.2,24.0,41.0,,,78.0,77.96,2019-03-23 16:00:00,2019-03-23
23,3,2019,18,0.2,23.0,43.0,,,78.0,78.71,2019-03-23 17:00:00,2019-03-23
23,3,2019,19,0.2,29.0,56.0,,,102.0,65.39,2019-03-23 18:00:00,2019-03-23
23,3,2019,20,0.3,30.0,63.0,,,109.0,54.29,2019-03-23 19:00:00,2019-03-23
23,3,2019,21,0.3,35.0,76.0,,,130.0,41.53,2019-03-23 20:00:00,2019-03-23
23,3,2019,22,0.3,29.0,67.0,,,111.0,48.13,2019-03-23 21:00:00,2019-03-23
23,3,2019,23,0.3,30.0,68.0,,,114.0,43.26,2019-03-23 22:00:00,2019-03-23
23,3,2019,24,0.3,37.0,89.0,,,146.0,27.94,2019-03-23 23:00:00,2019-03-23
23,3,2020,1,0.3,5.0,17.0,4.0,5.0,25.0,57.52,2020-03-23 00:00:00,2020-03-23
23,3,2020,2,0.2,5.0,16.0,3.0,4.0,24.0,63.17,2020-03-23 01:00:00,2020-03-23
23,3,2020,3,0.2,6.0,15.0,4.0,6.0,25.0,64.48,2020-03-23 02:00:00,2020-03-23
23,3,2020,4,0.2,5.0,10.0,3.0,4.0,18.0,68.65,2020-03-23 03:00:00,2020-03-23
23,3,2020,5,0.2,5.0,9.0,3.0,4.0,17.0,70.98,2020-03-23 04:00:00,2020-03-23
23,3,2020,6,0.2,6.0,14.0,4.0,5.0,23.0,69.06,2020-03-23 05:00:00,2020-03-23
23,3,2020,7,0.2,9.0,29.0,3.0,5.0,42.0,55.85,2020-03-23 06:00:00,2020-03-23
23,3,2020,8,0.3,22.0,56.0,3.0,4.0,89.0,34.24,2020-03-23 07:00:00,2020-03-23
23,3,2020,9,0.3,18.0,56.0,6.0,7.0,84.0,32.73,2020-03-23 08:00:00,2020-03-23
23,3,2020,10,0.3,15.0,50.0,8.0,10.0,73.0,40.36,2020-03-23 09:00:00,2020-03-23
23,3,2020,11,0.3,14.0,30.0,4.0,6.0,51.0,38.48,2020-03-23 10:00:00,2020-03-23
23,3,2020,12,0.2,13.0,27.0,5.0,7.0,47.0,49.18,2020-03-23 11:00:00,2020-03-23
23,3,2020,13,0.2,14.0,22.0,3.0,5.0,43.0,63.44,2020-03-23 12:00:00,2020-03-23
23,3,2020,14,0.2,11.0,21.0,1.0,1.0,38.0,65.61,2020-03-23 13:00:00,2020-03-23
23,3,2020,15,0.2,16.0,28.0,4.0,7.0,52.0,57.34,2020-03-23 14:00:00,2020-03-23
23,3,2020,16,0.2,13.0,19.0,4.0,8.0,38.0,71.78,2020-03-23 15:00:00,2020-03-23
23,3,2020,17,0.2,10.0,20.0,6.0,8.0,35.0,75.32,2020-03-23 16:00:00,2020-03-23
23,3,2020,18,0.2,10.0,21.0,5.0,7.0,37.0,73.19,2020-03-23 17:00:00,2020-03-23
23,3,2020,19,0.2,9.0,20.0,1.0,3.0,34.0,73.36,2020-03-23 18:00:00,2020-03-23
23,3,2020,20,0.2,7.0,25.0,3.0,5.0,36.0,67.4,2020-03-23 19:00:00,2020-03-23
23,3,2020,21,0.3,11.0,44.0,3.0,5.0,61.0,47.92,2020-03-23 20:00:00,2020-03-23
23,3,2020,22,0.3,7.0,29.0,6.0,9.0,39.0,62.35,2020-03-23 21:00:00,2020-03-23
23,3,2020,23,0.3,7.0,38.0,5.0,7.0,49.0,45.76,2020-03-23 22:00:00,2020-03-23
23,3,2020,24,0.3,5.0,25.0,4.0,6.0,33.0,52.68,2020-03-23 23:00:00,2020-03-23
23,3,2021,1,0.4,5.0,56.0,18.0,27.0,63.0,17.27,2021-03-23 00:00:00,2021-03-23
23,3,2021,2,0.3,4.0,42.0,8.0,12.0,48.0,21.69,2021-03-23 01:00:00,2021-03-23
23,3,2021,3,0.3,5.0,46.0,7.0,11.0,54.0,12.24,2021-03-23 02:00:00,2021-03-23
23,3,2021,4,0.3,1.0,30.0,7.0,11.0,32.0,24.83,2021-03-23 03:00:00,2021-03-23
23,3,2021,5,0.3,5.0,31.0,7.0,10.0,39.0,22.88,2021-03-23 04:00:00,2021-03-23
23,3,2021,6,0.3,2.0,29.0,8.0,11.0,32.0,26.24,2021-03-23 05:00:00,2021-03-23
23,3,2021,7,0.4,21.0,40.0,6.0,9.0,73.0,13.36,2021-03-23 06:00:00,2021-03-23
23,3,2021,8,0.6,63.0,56.0,7.0,11.0,153.0,7.74,2021-03-23 07:00:00,2021-03-23
23,3,2021,9,0.6,73.0,60.0,11.0,17.0,172.0,11.93,2021-03-23 08:00:00,2021-03-23
23,3,2021,10,0.6,81.0,70.0,13.0,23.0,194.0,16.98,2021-03-23 09:00:00,2021-03-23
23,3,2021,11,0.4,39.0,59.0,14.0,24.0,119.0,38.49,2021-03-23 10:00:00,2021-03-23
23,3,2021,12,0.4,37.0,59.0,20.0,29.0,115.0,41.89,2021-03-23 11:00:00,2021-03-23
23,3,2021,13,0.3,23.0,49.0,13.0,22.0,85.0,56.93,2021-03-23 12:00:00,2021-03-23
23,3,2021,14,0.3,15.0,37.0,12.0,21.0,60.0,70.55,2021-03-23 13:00:00,2021-03-23
23,3,2021,15,0.3,10.0,24.0,9.0,15.0,39.0,84.8,2021-03-23 14:00:00,2021-03-23
23,3,2021,16,0.3,11.0,25.0,6.0,10.0,41.0,89.07,2021-03-23 15:00:00,2021-03-23
23,3,2021,17,0.3,13.0,33.0,7.0,11.0,53.0,86.01,2021-03-23 16:00:00,2021-03-23
23,3,2021,18,0.3,11.0,32.0,9.0,13.0,50.0,87.38,2021-03-23 17:00:00,2021-03-23
23,3,2021,19,0.3,20.0,51.0,9.0,14.0,82.0,72.37,2021-03-23 18:00:00,2021-03-23
23,3,2021,20,0.5,50.0,110.0,6.0,14.0,186.0,20.22,2021-03-23 19:00:00,2021-03-23
23,3,2021,21,1.0,142.0,139.0,12.0,28.0,356.0,6.22,2021-03-23 20:00:00,2021-03-23
23,3,2021,22,1.4,251.0,164.0,22.0,42.0,548.0,6.6,2021-03-23 21:00:00,2021-03-23
23,3,2021,23,1.0,105.0,125.0,24.0,46.0,286.0,6.74,2021-03-23 22:00:00,2021-03-23
23,3,2021,24,0.5,5.0,80.0,17.0,30.0,88.0,11.7,2021-03-23 23:00:00,2021-03-23
23,4,2019,1,0.3,20.0,69.0,,,100.0,47.86,2019-04-23 00:00:00,2019-04-23
23,4,2019,2,0.2,12.0,23.0,,,41.0,92.71,2019-04-23 01:00:00,2019-04-23
23,4,2019,3,0.2,12.0,19.0,,,38.0,89.61,2019-04-23 02:00:00,2019-04-23
23,4,2019,4,0.2,11.0,13.0,,,31.0,100.9,2019-04-23 03:00:00,2019-04-23
23,4,2019,5,0.2,12.0,19.0,,,37.0,105.4,2019-04-23 04:00:00,2019-04-23
23,4,2019,6,0.2,12.0,29.0,,,47.0,92.18,2019-04-23 05:00:00,2019-04-23
23,4,2019,7,0.2,18.0,45.0,,,73.0,81.93,2019-04-23 06:00:00,2019-04-23
23,4,2019,8,0.3,19.0,61.0,,,90.0,66.58,2019-04-23 07:00:00,2019-04-23
23,4,2019,9,0.3,23.0,56.0,,,91.0,66.66,2019-04-23 08:00:00,2019-04-23
23,4,2019,10,0.3,23.0,59.0,,,94.0,52.07,2019-04-23 09:00:00,2019-04-23
23,4,2019,11,0.2,23.0,45.0,,,81.0,59.47,2019-04-23 10:00:00,2019-04-23
23,4,2019,12,0.3,20.0,36.0,,,67.0,63.48,2019-04-23 11:00:00,2019-04-23
23,4,2019,13,0.2,21.0,31.0,,,63.0,76.23,2019-04-23 12:00:00,2019-04-23
23,4,2019,14,0.3,22.0,32.0,,,67.0,80.89,2019-04-23 13:00:00,2019-04-23
23,4,2019,15,0.2,18.0,19.0,,,46.0,95.96,2019-04-23 14:00:00,2019-04-23
23,4,2019,16,0.2,19.0,23.0,,,53.0,94.6,2019-04-23 15:00:00,2019-04-23
23,4,2019,17,0.2,19.0,24.0,,,54.0,90.19,2019-04-23 16:00:00,2019-04-23
23,4,2019,18,0.2,22.0,32.0,,,65.0,91.68,2019-04-23 17:00:00,2019-04-23
23,4,2019,19,0.2,20.0,26.0,,,58.0,87.84,2019-04-23 18:00:00,2019-04-23
23,4,2019,20,0.3,26.0,39.0,,,79.0,80.23,2019-04-23 19:00:00,2019-04-23
23,4,2019,21,0.3,22.0,40.0,,,74.0,75.94,2019-04-23 20:00:00,2019-04-23
23,4,2019,22,0.2,15.0,31.0,,,54.0,81.66,2019-04-23 21:00:00,2019-04-23
23,4,2019,23,0.2,14.0,26.0,,,48.0,82.04,2019-04-23 22:00:00,2019-04-23
23,4,2019,24,0.2,15.0,24.0,,,46.0,76.54,2019-04-23 23:00:00,2019-04-23
23,4,2020,1,0.2,5.0,15.0,4.0,5.0,23.0,54.9,2020-04-23 00:00:00,2020-04-23
23,4,2020,2,0.2,6.0,16.0,3.0,4.0,24.0,52.14,2020-04-23 01:00:00,2020-04-23
23,4,2020,3,0.2,5.0,11.0,3.0,4.0,18.0,47.76,2020-04-23 02:00:00,2020-04-23
23,4,2020,4,0.2,5.0,9.0,5.0,5.0,17.0,43.64,2020-04-23 03:00:00,2020-04-23
23,4,2020,5,0.2,5.0,16.0,5.0,6.0,25.0,39.58,2020-04-23 04:00:00,2020-04-23
23,4,2020,6,0.2,7.0,16.0,6.0,6.0,27.0,41.08,2020-04-23 05:00:00,2020-04-23
23,4,2020,7,0.2,13.0,31.0,5.0,6.0,50.0,32.46,2020-04-23 06:00:00,2020-04-23
23,4,2020,8,0.3,24.0,44.0,7.0,8.0,80.0,25.78,2020-04-23 07:00:00,2020-04-23
23,4,2020,9,0.3,21.0,43.0,7.0,9.0,76.0,26.9,2020-04-23 08:00:00,2020-04-23
23,4,2020,10,0.3,19.0,37.0,7.0,9.0,66.0,34.47,2020-04-23 09:00:00,2020-04-23
23,4,2020,11,0.3,17.0,34.0,6.0,8.0,60.0,38.18,2020-04-23 10:00:00,2020-04-23
23,4,2020,12,0.3,16.0,27.0,5.0,8.0,52.0,46.52,2020-04-23 11:00:00,2020-04-23
23,4,2020,13,0.3,16.0,25.0,7.0,9.0,50.0,49.5,2020-04-23 12:00:00,2020-04-23
23,4,2020,14,0.3,12.0,21.0,9.0,11.0,40.0,57.41,2020-04-23 13:00:00,2020-04-23
23,4,2020,15,0.3,11.0,18.0,10.0,12.0,35.0,69.78,2020-04-23 14:00:00,2020-04-23
23,4,2020,16,0.2,9.0,17.0,10.0,12.0,31.0,78.51,2020-04-23 15:00:00,2020-04-23
23,4,2020,17,0.2,10.0,19.0,9.0,13.0,35.0,77.06,2020-04-23 16:00:00,2020-04-23
23,4,2020,18,0.2,8.0,17.0,6.0,8.0,30.0,75.35,2020-04-23 17:00:00,2020-04-23
23,4,2020,19,0.2,9.0,18.0,4.0,6.0,32.0,72.67,2020-04-23 18:00:00,2020-04-23
23,4,2020,20,0.2,8.0,16.0,14.0,13.0,28.0,73.75,2020-04-23 19:00:00,2020-04-23
23,4,2020,21,0.2,10.0,28.0,7.0,8.0,44.0,60.94,2020-04-23 20:00:00,2020-04-23
23,4,2020,22,0.3,14.0,49.0,6.0,7.0,71.0,37.11,2020-04-23 21:00:00,2020-04-23
23,4,2020,23,0.3,22.0,52.0,8.0,10.0,86.0,28.83,2020-04-23 22:00:00,2020-04-23
23,4,2020,24,0.3,34.0,55.0,9.0,11.0,108.0,12.48,2020-04-23 23:00:00,2020-04-23
23,4,2021,1,0.3,2.0,32.0,3.0,8.0,35.0,49.24,2021-04-23 00:00:00,2021-04-23
23,4,2021,2,0.2,1.0,27.0,1.0,3.0,29.0,50.07,2021-04-23 01:00:00,2021-04-23
23,4,2021,3,0.2,1.0,13.0,1.0,3.0,14.0,69.35,2021-04-23 02:00:00,2021-04-23
23,4,2021,4,0.2,1.0,10.0,1.0,3.0,12.0,78.17,2021-04-23 03:00:00,2021-04-23
23,4,2021,5,0.2,1.0,14.0,3.0,5.0,15.0,72.51,2021-04-23 04:00:00,2021-04-23
23,4,2021,6,0.2,1.0,24.0,2.0,4.0,26.0,64.58,2021-04-23 05:00:00,2021-04-23
23,4,2021,7,0.3,5.0,38.0,6.0,9.0,46.0,54.72,2021-04-23 06:00:00,2021-04-23
23,4,2021,8,0.4,19.0,62.0,7.0,10.0,91.0,41.57,2021-04-23 07:00:00,2021-04-23
23,4,2021,9,0.4,19.0,59.0,9.0,13.0,88.0,46.33,2021-04-23 08:00:00,2021-04-23
23,4,2021,10,0.3,18.0,47.0,9.0,15.0,75.0,56.82,2021-04-23 09:00:00,2021-04-23
23,4,2021,11,0.2,13.0,33.0,7.0,12.0,52.0,69.57,2021-04-23 10:00:00,2021-04-23
23,4,2021,12,0.2,11.0,29.0,5.0,8.0,47.0,74.12,2021-04-23 11:00:00,2021-04-23
23,4,2021,13,0.3,14.0,34.0,6.0,9.0,55.0,71.5,2021-04-23 12:00:00,2021-04-23
23,4,2021,14,0.3,15.0,39.0,8.0,11.0,62.0,72.9,2021-04-23 13:00:00,2021-04-23
23,4,2021,15,0.3,15.0,39.0,5.0,10.0,62.0,71.97,2021-04-23 14:00:00,2021-04-23
23,4,2021,16,0.3,13.0,34.0,9.0,12.0,55.0,75.05,2021-04-23 15:00:00,2021-04-23
23,4,2021,17,0.2,14.0,27.0,2.0,6.0,49.0,81.7,2021-04-23 16:00:00,2021-04-23
23,4,2021,18,0.3,13.0,32.0,4.0,8.0,53.0,78.32,2021-04-23 17:00:00,2021-04-23
23,4,2021,19,0.3,11.0,33.0,9.0,12.0,49.0,78.71,2021-04-23 18:00:00,2021-04-23
23,4,2021,20,0.3,14.0,43.0,5.0,8.0,65.0,68.82,2021-04-23 19:00:00,2021-04-23
23,4,2021,21,0.3,12.0,44.0,6.0,9.0,62.0,63.23,2021-04-23 20:00:00,2021-04-23
23,4,2021,22,0.3,9.0,39.0,5.0,9.0,52.0,65.26,2021-04-23 21:00:00,2021-04-23
23,4,2021,23,0.3,14.0,42.0,7.0,9.0,63.0,63.91,2021-04-23 22:00:00,2021-04-23
23,4,2021,24,0.3,7.0,36.0,8.0,12.0,46.0,67.13,2021-04-23 23:00:00,2021-04-23
23,5,2019,1,0.5,52.0,111.0,,,191.0,12.83,2019-05-23 00:00:00,2019-05-23
23,5,2019,2,0.5,56.0,113.0,,,198.0,7.42,2019-05-23 01:00:00,2019-05-23
23,5,2019,3,0.3,32.0,89.0,,,139.0,14.37,2019-05-23 02:00:00,2019-05-23
23,5,2019,4,0.2,15.0,57.0,,,80.0,28.74,2019-05-23 03:00:00,2019-05-23
23,5,2019,5,0.2,14.0,47.0,,,69.0,32.37,2019-05-23 04:00:00,2019-05-23
23,5,2019,6,0.2,15.0,43.0,,,66.0,38.79,2019-05-23 05:00:00,2019-05-23
23,5,2019,7,0.3,90.0,97.0,,,234.0,13.42,2019-05-23 06:00:00,2019-05-23
23,5,2019,8,0.5,146.0,121.0,,,345.0,7.76,2019-05-23 07:00:00,2019-05-23
23,5,2019,9,0.4,73.0,101.0,,,212.0,14.91,2019-05-23 08:00:00,2019-05-23
23,5,2019,10,0.5,78.0,106.0,,,225.0,19.68,2019-05-23 09:00:00,2019-05-23
23,5,2019,11,0.4,61.0,100.0,,,194.0,30.28,2019-05-23 10:00:00,2019-05-23
23,5,2019,12,0.4,66.0,107.0,,,209.0,34.43,2019-05-23 11:00:00,2019-05-23
23,5,2019,13,0.4,66.0,109.0,,,210.0,39.52,2019-05-23 12:00:00,2019-05-23
23,5,2019,14,0.2,40.0,73.0,,,134.0,68.29,2019-05-23 13:00:00,2019-05-23
23,5,2019,15,0.2,36.0,53.0,,,109.0,91.1,2019-05-23 14:00:00,2019-05-23
23,5,2019,16,0.2,26.0,40.0,,,79.0,91.18,2019-05-23 15:00:00,2019-05-23
23,5,2019,17,0.1,33.0,50.0,,,100.0,89.92,2019-05-23 16:00:00,2019-05-23
23,5,2019,18,0.2,43.0,64.0,,,130.0,81.86,2019-05-23 17:00:00,2019-05-23
23,5,2019,19,0.3,45.0,67.0,,,135.0,78.79,2019-05-23 18:00:00,2019-05-23
23,5,2019,20,0.2,96.0,78.0,,,225.0,78.59,2019-05-23 19:00:00,2019-05-23
23,5,2019,21,0.2,20.0,38.0,,,68.0,96.09,2019-05-23 20:00:00,2019-05-23
23,5,2019,22,0.2,23.0,41.0,,,76.0,88.74,2019-05-23 21:00:00,2019-05-23
23,5,2019,23,0.2,16.0,33.0,,,58.0,86.15,2019-05-23 22:00:00,2019-05-23
23,5,2019,24,0.1,13.0,26.0,,,46.0,81.87,2019-05-23 23:00:00,2019-05-23
23,5,2020,1,0.4,18.0,55.0,15.0,18.0,82.0,33.97,2020-05-23 00:00:00,2020-05-23
23,5,2020,2,0.3,9.0,50.0,14.0,18.0,63.0,31.44,2020-05-23 01:00:00,2020-05-23
23,5,2020,3,0.2,4.0,26.0,16.0,21.0,32.0,51.33,2020-05-23 02:00:00,2020-05-23
23,5,2020,4,0.2,5.0,18.0,12.0,15.0,26.0,48.39,2020-05-23 03:00:00,2020-05-23
23,5,2020,5,0.2,6.0,20.0,11.0,14.0,29.0,40.3,2020-05-23 04:00:00,2020-05-23
23,5,2020,6,0.2,5.0,18.0,12.0,16.0,26.0,36.49,2020-05-23 05:00:00,2020-05-23
23,5,2020,7,0.2,6.0,23.0,9.0,12.0,32.0,34.93,2020-05-23 06:00:00,2020-05-23
23,5,2020,8,0.2,7.0,23.0,13.0,15.0,34.0,32.84,2020-05-23 07:00:00,2020-05-23
23,5,2020,9,0.2,8.0,23.0,14.0,16.0,36.0,35.72,2020-05-23 08:00:00,2020-05-23
23,5,2020,10,0.2,11.0,31.0,14.0,18.0,47.0,51.95,2020-05-23 09:00:00,2020-05-23
23,5,2020,11,0.2,10.0,25.0,15.0,20.0,40.0,73.38,2020-05-23 10:00:00,2020-05-23
23,5,2020,12,0.2,7.0,22.0,17.0,21.0,32.0,88.64,2020-05-23 11:00:00,2020-05-23
23,5,2020,13,0.2,4.0,17.0,13.0,18.0,24.0,108.9,2020-05-23 12:00:00,2020-05-23
23,5,2020,14,0.2,4.0,14.0,13.0,17.0,21.0,128.0,2020-05-23 13:00:00,2020-05-23
23,5,2020,15,0.2,5.0,10.0,8.0,12.0,17.0,129.1,2020-05-23 14:00:00,2020-05-23
23,5,2020,16,0.2,5.0,9.0,2.0,5.0,17.0,121.1,2020-05-23 15:00:00,2020-05-23
23,5,2020,17,0.2,4.0,7.0,6.0,10.0,13.0,110.2,2020-05-23 16:00:00,2020-05-23
23,5,2020,18,0.2,4.0,6.0,7.0,10.0,12.0,102.6,2020-05-23 17:00:00,2020-05-23
23,5,2020,19,0.2,4.0,7.0,7.0,9.0,14.0,97.87,2020-05-23 18:00:00,2020-05-23
23,5,2020,20,0.2,4.0,7.0,9.0,11.0,14.0,96.09,2020-05-23 19:00:00,2020-05-23
23,5,2020,21,0.2,5.0,11.0,7.0,10.0,19.0,91.35,2020-05-23 20:00:00,2020-05-23
23,5,2020,22,0.2,6.0,17.0,12.0,16.0,27.0,60.62,2020-05-23 21:00:00,2020-05-23
23,5,2020,23,0.2,7.0,21.0,10.0,13.0,32.0,51.29,2020-05-23 22:00:00,2020-05-23
23,5,2020,24,0.2,6.0,13.0,11.0,14.0,22.0,51.93,2020-05-23 23:00:00,2020-05-23
23,5,2021,1,0.2,4.0,27.0,5.0,10.0,34.0,72.94,2021-05-23 00:00:00,2021-05-23
23,5,2021,2,0.2,4.0,24.0,1.0,6.0,31.0,68.68,2021-05-23 01:00:00,2021-05-23
23,5,2021,3,0.2,1.0,12.0,4.0,8.0,14.0,76.77,2021-05-23 02:00:00,2021-05-23
23,5,2021,4,0.2,1.0,10.0,1.0,2.0,11.0,77.83,2021-05-23 03:00:00,2021-05-23
23,5,2021,5,0.2,1.0,9.0,3.0,6.0,10.0,75.08,2021-05-23 04:00:00,2021-05-23
23,5,2021,6,0.2,1.0,8.0,5.0,9.0,9.0,76.05,2021-05-23 05:00:00,2021-05-23
23,5,2021,7,0.2,1.0,10.0,3.0,7.0,13.0,69.93,2021-05-23 06:00:00,2021-05-23
23,5,2021,8,0.2,2.0,13.0,1.0,5.0,17.0,62.09,2021-05-23 07:00:00,2021-05-23
23,5,2021,9,0.2,4.0,18.0,2.0,6.0,24.0,57.32,2021-05-23 08:00:00,2021-05-23
23,5,2021,10,0.2,5.0,19.0,3.0,8.0,26.0,55.98,2021-05-23 09:00:00,2021-05-23
23,5,2021,11,0.2,5.0,19.0,2.0,6.0,27.0,57.47,2021-05-23 10:00:00,2021-05-23
23,5,2021,12,0.2,6.0,22.0,1.0,4.0,31.0,56.36,2021-05-23 11:00:00,2021-05-23
23,5,2021,13,0.2,8.0,25.0,3.0,7.0,38.0,57.84,2021-05-23 12:00:00,2021-05-23
23,5,2021,14,0.2,7.0,21.0,7.0,12.0,32.0,67.5,2021-05-23 13:00:00,2021-05-23
23,5,2021,15,0.2,7.0,19.0,8.0,14.0,29.0,73.29,2021-05-23 14:00:00,2021-05-23
23,5,2021,16,0.2,4.0,16.0,11.0,16.0,22.0,82.35,2021-05-23 15:00:00,2021-05-23
23,5,2021,17,0.2,4.0,16.0,7.0,12.0,22.0,86.25,2021-05-23 16:00:00,2021-05-23
23,5,2021,18,0.2,3.0,17.0,5.0,11.0,21.0,89.49,2021-05-23 17:00:00,2021-05-23
23,5,2021,19,0.2,6.0,29.0,2.0,6.0,39.0,80.56,2021-05-23 18:00:00,2021-05-23
23,5,2021,20,0.2,4.0,25.0,7.0,10.0,31.0,83.41,2021-05-23 19:00:00,2021-05-23
